0	18361.5	24089.3	13776.8	2845.87	-1
10	13776.8	13776.8	13776.8	0.00102939	-1
20	13776.8	13776.8	13776.8	0.00102939	-1
30	13776.8	13776.8	13776.8	0.00102939	-1
40	13776.8	13776.8	13776.8	0.00102939	-1
50	13776.8	13776.8	13776.8	0.00102939	-1
60	13776.8	13776.8	13776.8	0.00102939	-1
70	13776.8	13776.8	13776.8	0.00102939	-1
80	13776.8	13776.8	13776.8	0.00102939	-1
90	13776.8	13776.8	13776.8	0.00102939	-1
100	13776.8	13776.8	13776.8	0.00102939	-1
